sample_id,hostname,instant_offset_sec,last_offset_sec,jitter_sec
94,compute-0-0,0.000000024,+0.000000022,0.000000263
94,compute-0-1,0.000000071,-0.000000105,0.000000397
94,compute-0-2,0.000000030,+0.000000035,0.000000266
94,compute-0-3,0.000000085,-0.000000122,0.000000408
95,compute-0-0,0.000000024,+0.000000011,0.000000249
95,compute-0-1,0.000000315,-0.000000350,0.000000392
95,compute-0-2,0.000000030,+0.000000007,0.000000252
95,compute-0-3,0.000000000,-0.000000122,0.000000408
96,compute-0-0,0.000000041,+0.000000027,0.000000237
96,compute-0-1,0.000000000,-0.000000350,0.000000392
96,compute-0-2,0.000000024,+0.000000007,0.000000252
96,compute-0-3,0.000000025,-0.000000050,0.000000387
97,compute-0-0,0.000000023,+0.000000027,0.000000237
97,compute-0-1,0.000000090,-0.000000115,0.000000374
97,compute-0-2,0.000000012,-0.000000035,0.000000239
97,compute-0-3,0.000000063,-0.000000081,0.000000368
98,compute-0-0,0.000000042,+0.000000052,0.000000225
98,compute-0-1,0.000000175,-0.000000133,0.000000357
98,compute-0-2,0.000000041,-0.000000031,0.000000227
98,compute-0-3,0.000000001,-0.000000081,0.000000368
99,compute-0-0,0.000000006,+0.000000000,0.000000213
99,compute-0-1,0.000000088,-0.000000133,0.000000357
99,compute-0-2,0.000000034,-0.000000031,0.000000227
99,compute-0-3,0.000000031,+0.000000040,0.000000349
100,compute-0-0,0.000000005,+0.000000000,0.000000213
100,compute-0-1,0.000000001,-0.000000554,0.000000382
100,compute-0-2,0.000000012,+0.000000045,0.000000216
100,compute-0-3,0.000000001,-0.000000826,0.000000422
101,compute-0-0,0.000000016,+0.000000013,0.000000203
101,compute-0-1,0.000000349,-0.000000910,0.000000462
101,compute-0-2,0.000000038,+0.000000028,0.000000205
101,compute-0-3,0.000000037,+0.000000037,0.000000401
102,compute-0-0,0.000000148,+0.000000198,0.000000202
102,compute-0-1,0.000000000,-0.000000910,0.000000462
102,compute-0-2,0.000000032,+0.000000028,0.000000205
102,compute-0-3,0.000000027,+0.000000037,0.000000401
103,compute-0-0,0.000000000,+0.000000198,0.000000202
103,compute-0-1,0.000000020,-0.000000021,0.000000439
103,compute-0-2,0.000000040,+0.000000018,0.000000195
103,compute-0-3,0.000000005,-0.000000018,0.000000380
104,compute-0-0,0.000000103,+0.000000194,0.000000201
104,compute-0-1,0.000000157,-0.000000158,0.000000419
104,compute-0-2,0.000000037,+0.000000005,0.000000185
104,compute-0-3,0.000000012,+0.000000008,0.000000361
105,compute-0-0,0.000000001,+0.000001057,0.000000385
105,compute-0-1,0.000000083,-0.000000158,0.000000419
105,compute-0-2,0.000000030,+0.000000005,0.000000185
105,compute-0-3,0.000000011,+0.000000008,0.000000361
106,compute-0-0,0.000000001,+0.000001057,0.000000385
106,compute-0-1,0.000000175,-0.000000450,0.000000422
106,compute-0-2,0.000000037,-0.000000075,0.000000177
106,compute-0-3,0.000000010,+0.000000001,0.000000342
107,compute-0-0,0.000000000,+0.000000327,0.000000380
107,compute-0-1,0.000000189,-0.000000219,0.000000407
107,compute-0-2,0.000000103,-0.000000110,0.000000171
107,compute-0-3,0.000000026,-0.000000037,0.000000325
108,compute-0-0,0.000000042,-0.000000043,0.000000360
108,compute-0-1,0.000000098,-0.000000219,0.000000407
108,compute-0-2,0.000000008,-0.000000110,0.000000171
108,compute-0-3,0.000000020,-0.000000037,0.000000325
109,compute-0-0,0.000000036,-0.000000043,0.000000360
109,compute-0-1,0.000000178,+0.000000398,0.000000406
109,compute-0-2,0.000000012,+0.000000016,0.000000163
109,compute-0-3,0.000000024,-0.000000011,0.000000308
110,compute-0-0,0.000000046,-0.000000017,0.000000342
110,compute-0-1,0.000000403,+0.000000606,0.000000430
110,compute-0-2,0.000000017,-0.000000029,0.000000155
110,compute-0-3,0.000000090,-0.000000083,0.000000293
111,compute-0-0,0.000000103,-0.000000077,0.000000325
111,compute-0-1,0.000000000,+0.000000606,0.000000430
111,compute-0-2,0.000000074,-0.000000059,0.000000148
111,compute-0-3,0.000000026,-0.000000083,0.000000293
112,compute-0-0,0.000000059,-0.000000077,0.000000325
112,compute-0-1,0.000000096,+0.000000119,0.000000410
112,compute-0-2,0.000000048,-0.000000059,0.000000148
112,compute-0-3,0.000000000,-0.000000264,0.000000291
113,compute-0-0,0.000000073,-0.000000047,0.000000309
113,compute-0-1,0.000000220,+0.000000240,0.000000396
113,compute-0-2,0.000000048,-0.000000020,0.000000140
113,compute-0-3,0.000000063,+0.000000068,0.000000277
114,compute-0-0,0.000000140,-0.000000128,0.000000296
114,compute-0-1,0.000000000,+0.000000240,0.000000396
114,compute-0-2,0.000000309,-0.000000318,0.000000167
114,compute-0-3,0.000000039,+0.000000068,0.000000277
115,compute-0-0,0.000000035,-0.000000128,0.000000296
115,compute-0-1,0.000000110,+0.000000148,0.000000412
115,compute-0-2,0.000000000,-0.000000318,0.000000167
115,compute-0-3,0.000000048,+0.000000034,0.000000263
116,compute-0-0,0.000000031,-0.000000008,0.000000281
116,compute-0-1,0.000000042,-0.000000095,0.000000392
116,compute-0-2,0.000000000,-0.000000270,0.000000180
116,compute-0-3,0.000000042,-0.000000076,0.000000250
117,compute-0-0,0.000000067,-0.000000053,0.000000267
117,compute-0-1,0.000000128,-0.000000085,0.000000355
117,compute-0-2,0.000000191,-0.000000388,0.000000210
117,compute-0-3,0.000000031,-0.000000076,0.000000250
118,compute-0-0,0.000000037,-0.000000053,0.000000267
118,compute-0-1,0.000000130,-0.000000163,0.000000341
118,compute-0-2,0.000000000,-0.000000388,0.000000210
118,compute-0-3,0.000000024,+0.000000056,0.000000238
119,compute-0-0,0.000000051,-0.000000041,0.000000253
119,compute-0-1,0.000000000,-0.000000163,0.000000341
119,compute-0-2,0.000000044,+0.000000060,0.000000200
119,compute-0-3,0.000000057,+0.000000045,0.000000226
120,compute-0-0,0.000000059,-0.000000039,0.000000241
120,compute-0-1,0.000000061,-0.000000073,0.000000324
120,compute-0-2,0.000000067,+0.000000050,0.000000191
120,compute-0-3,0.000000032,+0.000000045,0.000000226
121,compute-0-0,0.000000057,-0.000000033,0.000000229
121,compute-0-1,0.000000186,-0.000000164,0.000000312
121,compute-0-2,0.000000028,+0.000000050,0.000000191
121,compute-0-3,0.000000029,+0.000000008,0.000000215
122,compute-0-0,0.000000037,-0.000000033,0.000000229
122,compute-0-1,0.000000106,-0.000000164,0.000000312
122,compute-0-2,0.000000051,+0.000000060,0.000000182
122,compute-0-3,0.000000006,-0.000000018,0.000000204
123,compute-0-0,0.000000057,-0.000000049,0.000000217
123,compute-0-1,0.000000109,-0.000000122,0.000000456
123,compute-0-2,0.000000086,+0.000000077,0.000000174
123,compute-0-3,0.000000005,-0.000000018,0.000000204
124,compute-0-0,0.000000050,-0.000000025,0.000000206
