sample_id,hostname,instant_offset_sec,last_offset_sec,jitter_sec
36,compute-0-1,0.000000001,+0.000001301,0.000000973
36,compute-0-2,0.000000005,-0.000000082,0.000000429
36,compute-0-3,0.000000232,+0.000000613,0.000000706
37,compute-0-0,0.000000007,+0.000000017,0.000000334
37,compute-0-1,0.000000169,-0.000000195,0.000000925
37,compute-0-2,0.000000090,+0.000000099,0.000000408
37,compute-0-3,0.000000220,+0.000000613,0.000000706
38,compute-0-0,0.000000003,-0.000000003,0.000000317
38,compute-0-1,0.000000324,+0.000000529,0.000000893
38,compute-0-2,0.000000177,+0.000000095,0.000000389
38,compute-0-3,0.000000692,+0.000004040,0.000001442
39,compute-0-0,0.000000003,-0.000000003,0.000000317
39,compute-0-1,0.000000211,+0.000000529,0.000000893
39,compute-0-2,0.000000160,+0.000000095,0.000000389
39,compute-0-3,0.000001547,-0.000002322,0.000001553
40,compute-0-0,0.000000018,-0.000000025,0.000000301
40,compute-0-1,0.000000045,-0.000000257,0.000000851
40,compute-0-2,0.000000251,+0.000000130,0.000000371
40,compute-0-3,0.000000145,+0.000000149,0.000001474
41,compute-0-0,0.000000059,-0.000000064,0.000000286
41,compute-0-1,0.000000567,-0.000000734,0.000000840
41,compute-0-2,0.000000124,-0.000000352,0.000000369
41,compute-0-3,0.000000139,+0.000000149,0.000001474
42,compute-0-0,0.000000006,-0.000000064,0.000000286
42,compute-0-1,0.000004433,-0.000004977,0.000001764
42,compute-0-2,0.000000116,-0.000000352,0.000000369
42,compute-0-3,0.000000939,+0.000001082,0.000001440
43,compute-0-0,0.000000044,-0.000000106,0.000000274
43,compute-0-1,0.000000004,-0.000004977,0.000001764
43,compute-0-2,0.000000047,+0.000000163,0.000000354
43,compute-0-3,0.000000019,-0.000000504,0.000001375
44,compute-0-0,0.000000068,-0.000000080,0.000000261
44,compute-0-1,0.000001717,+0.000003772,0.000002055
44,compute-0-2,0.000000134,+0.000000093,0.000000337
44,compute-0-3,0.000000019,-0.000000504,0.000001375
45,compute-0-0,0.000000629,-0.000000613,0.000000314
45,compute-0-1,0.000001063,+0.000001109,0.000001981
45,compute-0-2,0.000000286,+0.000000163,0.000000324
45,compute-0-3,0.000000289,+0.000000335,0.000001309
46,compute-0-0,0.000000001,-0.000000613,0.000000314
46,compute-0-1,0.000000790,+0.000001109,0.000001981
46,compute-0-2,0.000000241,+0.000000163,0.000000324
