sample_id,time,hostname,offset_ns,jitter_ns
152,2026-09-04 18:52:09,compute-0-3,84.0,157.000
153,2026-09-04 18:52:19,compute-0-1,44.0,28.000
153,2026-09-04 18:52:20,compute-0-2,20.0,132.000
153,2026-09-04 18:52:20,compute-0-3,6.0,78.000
154,2026-09-04 18:52:30,compute-0-1,-16.0,60.000
154,2026-09-04 18:52:31,compute-0-2,-10.0,30.000
154,2026-09-04 18:52:31,compute-0-3,-54.0,60.000
155,2026-09-04 18:52:41,compute-0-1,-106.0,90.000
155,2026-09-04 18:52:42,compute-0-2,-85.0,75.000
155,2026-09-04 18:52:42,compute-0-3,-87.0,33.000
156,2026-09-04 18:52:52,compute-0-1,62.0,168.000
156,2026-09-04 18:52:53,compute-0-2,38.0,123.000
156,2026-09-04 18:52:53,compute-0-3,45.0,132.000
157,2026-09-04 18:53:04,compute-0-1,31.0,31.000
157,2026-09-04 18:53:04,compute-0-2,13.0,25.000
157,2026-09-04 18:53:04,compute-0-3,-12.0,57.000
158,2026-09-04 18:53:15,compute-0-1,11.0,20.000
158,2026-09-04 18:53:15,compute-0-2,-16.0,29.000
158,2026-09-04 18:53:15,compute-0-3,-8.0,4.000
159,2026-09-04 18:53:26,compute-0-1,-60.0,71.000
159,2026-09-04 18:53:26,compute-0-2,-61.0,45.000
159,2026-09-04 18:53:26,compute-0-3,-90.0,82.000
160,2026-09-04 18:53:37,compute-0-1,-91.0,31.000
160,2026-09-04 18:53:37,compute-0-2,-74.0,13.000
160,2026-09-04 18:53:37,compute-0-3,-116.0,26.000
161,2026-09-04 18:53:48,compute-0-1,49.0,140.000
161,2026-09-04 18:53:48,compute-0-2,54.0,128.000
161,2026-09-04 18:53:49,compute-0-3,55.0,171.000
162,2026-09-04 18:53:59,compute-0-1,256.0,207.000
162,2026-09-04 18:53:59,compute-0-2,57.0,3.000
162,2026-09-04 18:54:00,compute-0-3,31.0,24.000
163,2026-09-04 18:54:10,compute-0-1,9.0,247.000
163,2026-09-04 18:54:10,compute-0-2,32.0,25.000
163,2026-09-04 18:54:11,compute-0-3,14.0,17.000
164,2026-09-04 18:54:21,compute-0-1,5.0,4.000
164,2026-09-04 18:54:21,compute-0-2,-19.0,51.000
164,2026-09-04 18:54:22,compute-0-3,-10.0,24.000
165,2026-09-04 18:54:32,compute-0-1,-7.0,12.000
165,2026-09-04 18:54:33,compute-0-2,-10.0,9.000
165,2026-09-04 18:54:33,compute-0-3,-4.0,6.000
166,2026-09-04 18:54:43,compute-0-1,-24.0,17.000
166,2026-09-04 18:54:44,compute-0-2,-37.0,27.000
166,2026-09-04 18:54:44,compute-0-3,-58.0,54.000
167,2026-09-04 18:54:54,compute-0-1,-12.0,12.000
167,2026-09-04 18:54:55,compute-0-2,-41.0,4.000
167,2026-09-04 18:54:55,compute-0-3,-64.0,6.000
168,2026-09-04 18:55:05,compute-0-1,-42.0,30.000
168,2026-09-04 18:55:06,compute-0-2,-48.0,7.000
168,2026-09-04 18:55:06,compute-0-3,-43.0,21.000
169,2026-09-04 18:55:17,compute-0-1,-23.0,19.000
169,2026-09-04 18:55:17,compute-0-2,-12.0,36.000
169,2026-09-04 18:55:17,compute-0-3,-90.0,47.000
170,2026-09-04 18:55:28,compute-0-1,-52.0,29.000
170,2026-09-04 18:55:28,compute-0-2,-35.0,23.000
170,2026-09-04 18:55:28,compute-0-3,-49.0,41.000
171,2026-09-04 18:55:39,compute-0-1,-21.0,31.000
171,2026-09-04 18:55:39,compute-0-2,-39.0,4.000
171,2026-09-04 18:55:39,compute-0-3,-77.0,28.000
172,2026-09-04 18:55:50,compute-0-1,-29.0,8.000
172,2026-09-04 18:55:50,compute-0-2,-31.0,8.000
172,2026-09-04 18:55:51,compute-0-3,-68.0,9.000
173,2026-09-04 18:56:01,compute-0-1,-50.0,21.000
173,2026-09-04 18:56:01,compute-0-2,-50.0,19.000
173,2026-09-04 18:56:02,compute-0-3,-30.0,38.000
174,2026-09-04 18:56:12,compute-0-1,33.0,83.000
174,2026-09-04 18:56:13,compute-0-2,28.0,78.000
174,2026-09-04 18:56:13,compute-0-3,-2.0,28.000
175,2026-09-04 18:56:23,compute-0-1,39.0,6.000
175,2026-09-04 18:56:24,compute-0-2,34.0,6.000
175,2026-09-04 18:56:24,compute-0-3,24.0,26.000
176,2026-09-04 18:56:34,compute-0-1,46.0,7.000
176,2026-09-04 18:56:35,compute-0-2,-10.0,44.000
176,2026-09-04 18:56:35,compute-0-3,24.0,0.000
177,2026-09-04 18:56:46,compute-0-1,-104.0,150.000
177,2026-09-04 18:56:46,compute-0-2,-93.0,83.000
177,2026-09-04 18:56:46,compute-0-3,69.0,45.000
178,2026-09-04 18:56:57,compute-0-1,84.0,188.000
178,2026-09-04 18:56:57,compute-0-2,60.0,153.000
178,2026-09-04 18:56:57,compute-0-3,50.0,19.000
179,2026-09-04 18:57:08,compute-0-1,47.0,37.000
179,2026-09-04 18:57:08,compute-0-2,55.0,5.000
179,2026-09-04 18:57:09,compute-0-3,45.0,5.000
180,2026-09-04 18:57:19,compute-0-1,23.0,24.000
180,2026-09-04 18:57:19,compute-0-2,74.0,19.000
180,2026-09-04 18:57:20,compute-0-3,66.0,21.000
181,2026-09-04 18:57:30,compute-0-1,56.0,33.000
181,2026-09-04 18:57:30,compute-0-2,52.0,22.000
181,2026-09-04 18:57:31,compute-0-3,38.0,28.000
182,2026-09-04 18:57:41,compute-0-1,57.0,1.000
182,2026-09-04 18:57:41,compute-0-2,87.0,35.000
182,2026-09-04 18:57:42,compute-0-3,30.0,8.000
183,2026-09-04 18:57:52,compute-0-1,29.0,28.000
183,2026-09-04 18:57:53,compute-0-2,45.0,42.000
183,2026-09-04 18:57:53,compute-0-3,52.0,22.000
184,2026-09-04 18:58:03,compute-0-1,-10.0,39.000
184,2026-09-04 18:58:04,compute-0-2,-30.0,75.000
184,2026-09-04 18:58:04,compute-0-3,-110.0,162.000
185,2026-09-04 18:58:15,compute-0-1,-56.0,46.000
185,2026-09-04 18:58:15,compute-0-2,-55.0,25.000
185,2026-09-04 18:58:15,compute-0-3,-52.0,58.000
186,2026-09-04 18:58:26,compute-0-1,-51.0,5.000
186,2026-09-04 18:58:26,compute-0-2,-81.0,26.000
186,2026-09-04 18:58:26,compute-0-3,-116.0,64.000
187,2026-09-04 18:58:37,compute-0-1,-40.0,11.000
187,2026-09-04 18:58:37,compute-0-2,-42.0,39.000
187,2026-09-04 18:58:37,compute-0-3,-31.0,85.000
188,2026-09-04 18:58:48,compute-0-1,-47.0,7.000
188,2026-09-04 18:58:48,compute-0-2,-30.0,12.000
188,2026-09-04 18:58:49,compute-0-3,-48.0,17.000
189,2026-09-04 18:58:59,compute-0-1,69.0,116.000
189,2026-09-04 18:58:59,compute-0-2,8.0,38.000
189,2026-09-04 18:59:00,compute-0-3,13.0,61.000
190,2026-09-04 18:59:10,compute-0-1,39.0,30.000
190,2026-09-04 18:59:11,compute-0-2,67.0,59.000
190,2026-09-04 18:59:11,compute-0-3,16.0,3.000
191,2026-09-04 18:59:21,compute-0-1,36.0,3.000
191,2026-09-04 18:59:22,compute-0-2,39.0,28.000
191,2026-09-04 18:59:22,compute-0-3,31.0,15.000
192,2026-09-04 18:59:33,compute-0-1,-46.0,82.000
192,2026-09-04 18:59:33,compute-0-2,-62.0,101.000
192,2026-09-04 18:59:33,compute-0-3,-74.0,105.000
193,2026-09-04 18:59:44,compute-0-1,-81.0,35.000
193,2026-09-04 18:59:44,compute-0-2,-88.0,26.000
193,2026-09-04 18:59:44,compute-0-3,-63.0,11.000
194,2026-09-04 18:59:55,compute-0-1,-42.0,39.000
194,2026-09-04 18:59:55,compute-0-2,46.0,134.000
194,2026-09-04 18:59:55,compute-0-3,78.0,141.000
195,2026-09-04 19:00:06,compute-0-1,-97.0,55.000
195,2026-09-04 19:00:06,compute-0-2,-92.0,138.000
195,2026-09-04 19:00:06,compute-0-3,78.0,0.000
196,2026-09-04 19:00:17,compute-0-1,57.0,154.000
196,2026-09-04 19:00:17,compute-0-2,55.0,147.000
196,2026-09-04 19:00:18,compute-0-3,51.0,27.000
197,2026-09-04 19:00:28,compute-0-1,70.0,13.000
197,2026-09-04 19:00:28,compute-0-2,58.0,3.000
197,2026-09-04 19:00:29,compute-0-3,27.0,24.000
198,2026-09-04 19:00:39,compute-0-1,43.0,27.000
198,2026-09-04 19:00:39,compute-0-2,76.0,18.000
198,2026-09-04 19:00:40,compute-0-3,83.0,56.000
199,2026-09-04 19:00:50,compute-0-1,33.0,10.000
199,2026-09-04 19:00:50,compute-0-2,47.0,29.000
199,2026-09-04 19:00:51,compute-0-3,53.0,30.000
200,2026-09-04 19:01:01,compute-0-1,57.0,24.000
200,2026-09-04 19:01:02,compute-0-2,67.0,20.000
200,2026-09-04 19:01:02,compute-0-3,23.0,30.000
201,2026-09-04 19:01:12,compute-0-1,42.0,15.000
201,2026-09-04 19:01:13,compute-0-2,26.0,41.000
201,2026-09-04 19:01:13,compute-0-3,45.0,22.000
202,2026-09-04 19:01:23,compute-0-1,59.0,17.000
202,2026-09-04 19:01:24,compute-0-2,53.0,27.000
202,2026-09-04 19:01:24,compute-0-3,-20.0,65.000
203,2026-09-04 19:01:34,compute-0-1,75.0,16.000
203,2026-09-04 19:01:35,compute-0-2,72.0,19.000
203,2026-09-04 19:01:35,compute-0-3,-20.0,0.000
204,2026-09-04 19:01:46,compute-0-1,67.0,8.000
204,2026-09-04 19:01:46,compute-0-2,66.0,6.000
204,2026-09-04 19:01:46,compute-0-3,58.0,78.000
205,2026-09-04 19:01:57,compute-0-1,-38.0,105.000
205,2026-09-04 19:01:57,compute-0-2,-76.0,142.000
205,2026-09-04 19:01:57,compute-0-3,-78.0,136.000
206,2026-09-04 19:02:08,compute-0-1,-47.0,9.000
206,2026-09-04 19:02:08,compute-0-2,-50.0,26.000
206,2026-09-04 19:02:08,compute-0-3,-48.0,30.000
207,2026-09-04 19:02:19,compute-0-1,32.0,79.000
207,2026-09-04 19:02:19,compute-0-2,-28.0,22.000
207,2026-09-04 19:02:20,compute-0-3,-21.0,27.000
208,2026-09-04 19:02:30,compute-0-1,43.0,11.000
208,2026-09-04 19:02:30,compute-0-2,30.0,58.000
208,2026-09-04 19:02:31,compute-0-3,10.0,31.000
209,2026-09-04 19:02:41,compute-0-1,21.0,22.000
209,2026-09-04 19:02:41,compute-0-2,-81.0,111.000
209,2026-09-04 19:02:42,compute-0-3,69.0,59.000
210,2026-09-04 19:02:52,compute-0-1,21.0,0.000
210,2026-09-04 19:02:52,compute-0-2,-50.0,31.000
210,2026-09-04 19:02:53,compute-0-3,-31.0,100.000
211,2026-09-04 19:03:03,compute-0-1,8.0,13.000
211,2026-09-04 19:03:04,compute-0-2,22.0,72.000
211,2026-09-04 19:03:04,compute-0-3,-70.0,39.000
212,2026-09-04 19:03:14,compute-0-1,59.0,51.000
212,2026-09-04 19:03:15,compute-0-2,51.0,29.000
212,2026-09-04 19:03:15,compute-0-3,-70.0,0.000
213,2026-09-04 19:03:25,compute-0-1,-7.0,66.000
213,2026-09-04 19:03:26,compute-0-2,-5.0,56.000
213,2026-09-04 19:03:26,compute-0-3,-24.0,46.000
214,2026-09-04 19:03:36,compute-0-1,76.0,83.000
214,2026-09-04 19:03:37,compute-0-2,72.0,77.000
214,2026-09-04 19:03:37,compute-0-3,66.0,90.000
215,2026-09-04 19:03:47,compute-0-1,0.0,76.000
215,2026-09-04 19:03:48,compute-0-2,-50.0,122.000
215,2026-09-04 19:03:48,compute-0-3,-50.0,116.000
216,2026-09-04 19:03:59,compute-0-1,38.0,38.000
216,2026-09-04 19:03:59,compute-0-2,78.0,128.000
216,2026-09-04 19:03:59,compute-0-3,44.0,94.000
217,2026-09-04 19:04:10,compute-0-1,-49.0,87.000
217,2026-09-04 19:04:10,compute-0-2,-17.0,95.000
217,2026-09-04 19:04:10,compute-0-3,3.0,41.000
218,2026-09-04 19:04:21,compute-0-1,71.0,120.000
218,2026-09-04 19:04:21,compute-0-2,51.0,68.000
218,2026-09-04 19:04:21,compute-0-3,23.0,20.000
219,2026-09-04 19:04:32,compute-0-1,14.0,57.000
219,2026-09-04 19:04:32,compute-0-2,13.0,38.000
219,2026-09-04 19:04:33,compute-0-3,20.0,3.000
220,2026-09-04 19:04:43,compute-0-1,-42.0,56.000
220,2026-09-04 19:04:43,compute-0-2,-64.0,77.000
220,2026-09-04 19:04:44,compute-0-3,-96.0,116.000
221,2026-09-04 19:04:54,compute-0-1,64.0,106.000
221,2026-09-04 19:04:54,compute-0-2,59.0,123.000
221,2026-09-04 19:04:55,compute-0-3,59.0,155.000
222,2026-09-04 19:05:05,compute-0-1,29.0,35.000
222,2026-09-04 19:05:05,compute-0-2,37.0,22.000
222,2026-09-04 19:05:06,compute-0-3,6.0,53.000
223,2026-09-04 19:05:16,compute-0-1,-14.0,43.000
223,2026-09-04 19:05:17,compute-0-2,-7.0,44.000
223,2026-09-04 19:05:17,compute-0-3,-44.0,50.000
224,2026-09-04 19:05:27,compute-0-1,-70.0,56.000
224,2026-09-04 19:05:28,compute-0-2,-60.0,53.000
224,2026-09-04 19:05:28,compute-0-3,-70.0,26.000
225,2026-09-04 19:05:38,compute-0-1,-80.0,10.000
225,2026-09-04 19:05:39,compute-0-2,-80.0,20.000
225,2026-09-04 19:05:39,compute-0-3,54.0,124.000
226,2026-09-04 19:05:49,compute-0-1,32.0,112.000
226,2026-09-04 19:05:50,compute-0-2,17.0,97.000
226,2026-09-04 19:05:50,compute-0-3,64.0,10.000
227,2026-09-04 19:06:01,compute-0-1,40.0,8.000
227,2026-09-04 19:06:01,compute-0-2,13.0,4.000
227,2026-09-04 19:06:01,compute-0-3,20.0,44.000
228,2026-09-04 19:06:12,compute-0-1,21.0,19.000
228,2026-09-04 19:06:12,compute-0-2,23.0,10.000
228,2026-09-04 19:06:12,compute-0-3,-31.0,51.000
229,2026-09-04 19:06:23,compute-0-1,-64.0,85.000
229,2026-09-04 19:06:23,compute-0-2,-75.0,98.000
229,2026-09-04 19:06:24,compute-0-3,-31.0,0.000
230,2026-09-04 19:06:34,compute-0-1,63.0,127.000
230,2026-09-04 19:06:34,compute-0-2,63.0,138.000
230,2026-09-04 19:06:35,compute-0-3,55.0,86.000
231,2026-09-04 19:06:45,compute-0-1,51.0,12.000
231,2026-09-04 19:06:45,compute-0-2,45.0,18.000
231,2026-09-04 19:06:46,compute-0-3,41.0,14.000
232,2026-09-04 19:06:56,compute-0-1,52.0,1.000
232,2026-09-04 19:06:57,compute-0-2,45.0,0.000
232,2026-09-04 19:06:57,compute-0-3,29.0,12.000
233,2026-09-04 19:07:07,compute-0-1,-5.0,57.000
233,2026-09-04 19:07:08,compute-0-2,-26.0,71.000
233,2026-09-04 19:07:08,compute-0-3,-3.0,32.000
234,2026-09-04 19:07:18,compute-0-1,-10.0,5.000
234,2026-09-04 19:07:19,compute-0-2,-49.0,23.000
234,2026-09-04 19:07:19,compute-0-3,-43.0,40.000
235,2026-09-04 19:07:29,compute-0-1,-49.0,39.000
235,2026-09-04 19:07:30,compute-0-2,-54.0,5.000
235,2026-09-04 19:07:30,compute-0-3,-45.0,2.000
236,2026-09-04 19:07:41,compute-0-1,-65.0,16.000
236,2026-09-04 19:07:41,compute-0-2,-75.0,21.000
236,2026-09-04 19:07:41,compute-0-3,-71.0,26.000
237,2026-09-04 19:07:52,compute-0-1,-90.0,25.000
237,2026-09-04 19:07:52,compute-0-2,-80.0,5.000
237,2026-09-04 19:07:52,compute-0-3,66.0,137.000
238,2026-09-04 19:08:03,compute-0-1,65.0,155.000
238,2026-09-04 19:08:03,compute-0-2,72.0,152.000
238,2026-09-04 19:08:03,compute-0-3,58.0,8.000
239,2026-09-04 19:08:14,compute-0-1,-2.0,67.000
239,2026-09-04 19:08:14,compute-0-2,-12.0,84.000
239,2026-09-04 19:08:15,compute-0-3,-22.0,80.000
240,2026-09-04 19:08:25,compute-0-1,-6.0,4.000
240,2026-09-04 19:08:25,compute-0-2,4.0,16.000
240,2026-09-04 19:08:26,compute-0-3,-5.0,17.000
241,2026-09-04 19:08:36,compute-0-1,-20.0,14.000
241,2026-09-04 19:08:37,compute-0-2,-44.0,48.000
241,2026-09-04 19:08:37,compute-0-3,-41.0,36.000
242,2026-09-04 19:08:47,compute-0-1,-31.0,11.000
242,2026-09-04 19:08:48,compute-0-2,-40.0,4.000
242,2026-09-04 19:08:48,compute-0-3,-41.0,0.000
243,2026-09-04 19:08:59,compute-0-1,39.0,70.000
243,2026-09-04 19:08:59,compute-0-2,38.0,78.000
243,2026-09-04 19:08:59,compute-0-3,66.0,107.000
244,2026-09-04 19:09:10,compute-0-1,48.0,9.000
244,2026-09-04 19:09:10,compute-0-2,50.0,12.000
244,2026-09-04 19:09:10,compute-0-3,53.0,13.000
245,2026-09-04 19:09:21,compute-0-1,60.0,12.000
245,2026-09-04 19:09:21,compute-0-2,44.0,6.000
245,2026-09-04 19:09:21,compute-0-3,33.0,20.000
246,2026-09-04 19:09:32,compute-0-1,32.0,28.000
246,2026-09-04 19:09:32,compute-0-2,59.0,15.000
246,2026-09-04 19:09:33,compute-0-3,41.0,8.000
247,2026-09-04 19:09:43,compute-0-1,24.0,8.000
247,2026-09-04 19:09:43,compute-0-2,56.0,3.000
247,2026-09-04 19:09:44,compute-0-3,16.0,25.000
248,2026-09-04 19:09:54,compute-0-1,68.0,44.000
248,2026-09-04 19:09:54,compute-0-2,64.0,8.000
248,2026-09-04 19:09:55,compute-0-3,41.0,25.000
249,2026-09-04 19:10:05,compute-0-1,42.0,26.000
249,2026-09-04 19:10:05,compute-0-2,23.0,41.000
249,2026-09-04 19:10:06,compute-0-3,56.0,15.000
250,2026-09-04 19:10:16,compute-0-1,42.0,0.000
250,2026-09-04 19:10:17,compute-0-2,46.0,23.000
250,2026-09-04 19:10:17,compute-0-3,51.0,5.000
251,2026-09-04 19:10:27,compute-0-1,38.0,4.000
251,2026-09-04 19:10:28,compute-0-2,34.0,12.000
251,2026-09-04 19:10:28,compute-0-3,38.0,13.000
252,2026-09-04 19:10:38,compute-0-1,-38.0,76.000
252,2026-09-04 19:10:39,compute-0-2,-46.0,80.000
252,2026-09-04 19:10:39,compute-0-3,-42.0,80.000
253,2026-09-04 19:10:50,compute-0-1,23.0,61.000
253,2026-09-04 19:10:50,compute-0-2,5.0,51.000
253,2026-09-04 19:10:50,compute-0-3,-20.0,22.000
254,2026-09-04 19:11:01,compute-0-1,48.0,25.000
254,2026-09-04 19:11:01,compute-0-2,9.0,4.000
254,2026-09-04 19:11:01,compute-0-3,1.0,21.000
255,2026-09-04 19:11:12,compute-0-1,73.0,25.000
255,2026-09-04 19:11:12,compute-0-2,64.0,55.000
255,2026-09-04 19:11:12,compute-0-3,35.0,34.000
256,2026-09-04 19:11:23,compute-0-1,39.0,34.000
256,2026-09-04 19:11:23,compute-0-2,26.0,38.000
256,2026-09-04 19:11:24,compute-0-3,23.0,12.000
257,2026-09-04 19:11:34,compute-0-1,73.0,34.000
257,2026-09-04 19:11:34,compute-0-2,44.0,18.000
257,2026-09-04 19:11:35,compute-0-3,73.0,50.000
258,2026-09-04 19:11:45,compute-0-1,-39.0,112.000
258,2026-09-04 19:11:46,compute-0-2,-32.0,76.000
258,2026-09-04 19:11:46,compute-0-3,-58.0,131.000
259,2026-09-04 19:11:56,compute-0-1,14.0,53.000
259,2026-09-04 19:11:57,compute-0-2,10.0,42.000
259,2026-09-04 19:11:57,compute-0-3,27.0,85.000
260,2026-09-04 19:12:08,compute-0-1,2.0,12.000
260,2026-09-04 19:12:08,compute-0-2,1.0,9.000
260,2026-09-04 19:12:08,compute-0-3,-39.0,66.000
261,2026-09-04 19:12:19,compute-0-1,45.0,43.000
261,2026-09-04 19:12:19,compute-0-2,68.0,67.000
261,2026-09-04 19:12:19,compute-0-3,53.0,92.000
262,2026-09-04 19:12:30,compute-0-1,-20.0,65.000
262,2026-09-04 19:12:30,compute-0-2,-3.0,71.000
262,2026-09-04 19:12:30,compute-0-3,-48.0,101.000
263,2026-09-04 19:12:41,compute-0-1,64.0,84.000
263,2026-09-04 19:12:41,compute-0-2,65.0,68.000
263,2026-09-04 19:12:42,compute-0-3,-15.0,33.000
264,2026-09-04 19:12:52,compute-0-1,24.0,40.000
264,2026-09-04 19:12:52,compute-0-2,5.0,60.000
264,2026-09-04 19:12:53,compute-0-3,-15.0,0.000
265,2026-09-04 19:13:03,compute-0-1,-85.0,109.000
265,2026-09-04 19:13:03,compute-0-2,-57.0,62.000
265,2026-09-04 19:13:04,compute-0-3,-63.0,48.000
266,2026-09-04 19:13:14,compute-0-1,46.0,131.000
266,2026-09-04 19:13:14,compute-0-2,58.0,115.000
266,2026-09-04 19:13:15,compute-0-3,24.0,87.000
267,2026-09-04 19:13:25,compute-0-1,1.0,45.000
267,2026-09-04 19:13:26,compute-0-2,4.0,54.000
267,2026-09-04 19:13:26,compute-0-3,6.0,18.000
268,2026-09-04 19:13:36,compute-0-1,-82.0,83.000
268,2026-09-04 19:13:37,compute-0-2,-47.0,51.000
268,2026-09-04 19:13:37,compute-0-3,-32.0,38.000
269,2026-09-04 19:13:47,compute-0-1,76.0,158.000
269,2026-09-04 19:13:48,compute-0-2,42.0,89.000
269,2026-09-04 19:13:48,compute-0-3,54.0,86.000
270,2026-09-04 19:13:58,compute-0-1,35.0,41.000
270,2026-09-04 19:13:59,compute-0-2,34.0,8.000
270,2026-09-04 19:13:59,compute-0-3,66.0,12.000
271,2026-09-04 19:14:10,compute-0-1,-15.0,50.000
271,2026-09-04 19:14:10,compute-0-2,3.0,31.000
271,2026-09-04 19:14:10,compute-0-3,-2.0,68.000
272,2026-09-04 19:14:21,compute-0-1,-37.0,22.000
272,2026-09-04 19:14:21,compute-0-2,-45.0,48.000
272,2026-09-04 19:14:21,compute-0-3,-70.0,68.000
273,2026-09-04 19:14:32,compute-0-1,65.0,102.000
273,2026-09-04 19:14:32,compute-0-2,83.0,128.000
273,2026-09-04 19:14:32,compute-0-3,-82.0,12.000
274,2026-09-04 19:14:43,compute-0-1,43.0,22.000
274,2026-09-04 19:14:43,compute-0-2,54.0,29.000
274,2026-09-04 19:14:44,compute-0-3,65.0,147.000
275,2026-09-04 19:14:54,compute-0-1,41.0,2.000
275,2026-09-04 19:14:54,compute-0-2,52.0,2.000
275,2026-09-04 19:14:55,compute-0-3,-2.0,67.000
276,2026-09-04 19:15:05,compute-0-1,-6.0,47.000
276,2026-09-04 19:15:06,compute-0-2,-23.0,75.000
276,2026-09-04 19:15:06,compute-0-3,27.0,29.000
277,2026-09-04 19:15:16,compute-0-1,-43.0,37.000
277,2026-09-04 19:15:17,compute-0-2,-23.0,0.000
277,2026-09-04 19:15:17,compute-0-3,-37.0,64.000
278,2026-09-04 19:15:28,compute-0-1,-84.0,41.000
278,2026-09-04 19:15:28,compute-0-2,-53.0,30.000
278,2026-09-04 19:15:28,compute-0-3,-56.0,19.000
279,2026-09-04 19:15:39,compute-0-1,21.0,105.000
279,2026-09-04 19:15:39,compute-0-2,7.0,60.000
279,2026-09-04 19:15:40,compute-0-3,4.0,60.000
280,2026-09-04 19:15:50,compute-0-1,-20.0,41.000
280,2026-09-04 19:15:50,compute-0-2,-7.0,14.000
280,2026-09-04 19:15:51,compute-0-3,-61.0,65.000
281,2026-09-04 19:16:01,compute-0-1,17.0,37.000
281,2026-09-04 19:16:02,compute-0-2,-10.0,3.000
281,2026-09-04 19:16:02,compute-0-3,-31.0,30.000
282,2026-09-04 19:16:12,compute-0-1,-41.0,58.000
282,2026-09-04 19:16:13,compute-0-2,-22.0,12.000
282,2026-09-04 19:16:13,compute-0-3,-41.0,10.000
283,2026-09-04 19:16:24,compute-0-1,-54.0,13.000
283,2026-09-04 19:16:24,compute-0-2,-74.0,52.000
283,2026-09-04 19:16:24,compute-0-3,-77.0,36.000
284,2026-09-04 19:16:35,compute-0-1,9.0,63.000
284,2026-09-04 19:16:35,compute-0-2,18.0,92.000
284,2026-09-04 19:16:36,compute-0-3,29.0,106.000
285,2026-09-04 19:16:46,compute-0-1,-8.0,17.000
285,2026-09-04 19:16:46,compute-0-2,25.0,7.000
285,2026-09-04 19:16:47,compute-0-3,-37.0,66.000
286,2026-09-04 19:16:57,compute-0-1,-69.0,61.000
286,2026-09-04 19:16:57,compute-0-2,-79.0,104.000
286,2026-09-04 19:16:58,compute-0-3,-71.0,34.000
287,2026-09-04 19:17:08,compute-0-1,80.0,149.000
287,2026-09-04 19:17:08,compute-0-2,61.0,140.000
287,2026-09-04 19:17:09,compute-0-3,36.0,107.000
288,2026-09-04 19:17:19,compute-0-1,21.0,59.000
288,2026-09-04 19:17:20,compute-0-2,36.0,25.000
288,2026-09-04 19:17:20,compute-0-3,-5.0,41.000
289,2026-09-04 19:17:30,compute-0-1,-89.0,110.000
289,2026-09-04 19:17:31,compute-0-2,-44.0,80.000
289,2026-09-04 19:17:31,compute-0-3,-63.0,58.000
290,2026-09-04 19:17:41,compute-0-1,31.0,120.000
290,2026-09-04 19:17:42,compute-0-2,19.0,63.000
290,2026-09-04 19:17:42,compute-0-3,14.0,77.000
291,2026-09-04 19:17:52,compute-0-1,-38.0,69.000
291,2026-09-04 19:17:53,compute-0-2,-60.0,79.000
291,2026-09-04 19:17:53,compute-0-3,5.0,9.000
292,2026-09-04 19:18:04,compute-0-1,49.0,87.000
292,2026-09-04 19:18:04,compute-0-2,32.0,92.000
292,2026-09-04 19:18:04,compute-0-3,55.0,50.000
293,2026-09-04 19:18:15,compute-0-1,-43.0,92.000
293,2026-09-04 19:18:15,compute-0-2,-22.0,54.000
293,2026-09-04 19:18:15,compute-0-3,-46.0,101.000
294,2026-09-04 19:18:26,compute-0-1,52.0,95.000
294,2026-09-04 19:18:26,compute-0-2,43.0,65.000
294,2026-09-04 19:18:26,compute-0-3,51.0,97.000
295,2026-09-04 19:18:37,compute-0-1,-46.0,98.000
295,2026-09-04 19:18:37,compute-0-2,-74.0,117.000
295,2026-09-04 19:18:38,compute-0-3,-62.0,113.000
296,2026-09-04 19:18:48,compute-0-1,36.0,82.000
296,2026-09-04 19:18:48,compute-0-2,47.0,121.000
296,2026-09-04 19:18:49,compute-0-3,29.0,91.000
297,2026-09-04 19:18:59,compute-0-1,81.0,45.000
297,2026-09-04 19:19:00,compute-0-2,26.0,21.000
297,2026-09-04 19:19:00,compute-0-3,36.0,7.000
298,2026-09-04 19:19:10,compute-0-1,-84.0,165.000
298,2026-09-04 19:19:11,compute-0-2,-84.0,110.000
298,2026-09-04 19:19:11,compute-0-3,-105.0,141.000
299,2026-09-04 19:19:21,compute-0-1,-13.0,71.000
299,2026-09-04 19:19:22,compute-0-2,-9.0,75.000
299,2026-09-04 19:19:22,compute-0-3,7.0,112.000
300,2026-09-04 19:19:32,compute-0-1,56.0,69.000
300,2026-09-04 19:19:33,compute-0-2,64.0,73.000
300,2026-09-04 19:19:33,compute-0-3,62.0,55.000
301,2026-09-04 19:19:44,compute-0-1,-29.0,85.000
301,2026-09-04 19:19:44,compute-0-2,-29.0,93.000
301,2026-09-04 19:19:44,compute-0-3,-58.0,120.000
302,2026-09-04 19:19:55,compute-0-1,32.0,61.000
302,2026-09-04 19:19:55,compute-0-2,12.0,41.000
302,2026-09-04 19:19:55,compute-0-3,13.0,71.000
303,2026-09-04 19:20:06,compute-0-1,-84.0,116.000
303,2026-09-04 19:20:06,compute-0-2,-59.0,71.000
303,2026-09-04 19:20:06,compute-0-3,64.0,51.000
304,2026-09-04 19:20:17,compute-0-1,-21.0,63.000
304,2026-09-04 19:20:17,compute-0-2,-34.0,25.000
304,2026-09-04 19:20:18,compute-0-3,-18.0,82.000
305,2026-09-04 19:20:28,compute-0-1,45.0,66.000
